,topic,category 0,category 1,category 2,category 3,category 4,category 5
4410,Installation Locations,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Installation Sites,Installation Locations
4411,Service Points,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Installation Sites,Service Points
4412,Operational Grounds,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Installation Sites,Operational Grounds
4413,Energy Output Capacity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,
4414,Power Transmission Capacity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Power Transmission Capacity
4415,Energy Storage Volume,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Energy Storage Volume
4416,Power Generation Capacity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Power Generation Capacity
4417,Energy Production Capability,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Energy Production Capability
4418,Output Energy Potential,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Output Energy Potential
4419,Electricity Generation Capacity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Electricity Generation Capacity
4420,Energy Yield Capacity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Energy Yield Capacity
4421,Power Output Ability,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Power Output Ability
4422,Energy Production Output,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Energy Production Output
4423,Capacity for Energy Output,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Capacity for Energy Output
4424,Power Supply Capacity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Power Supply Capacity
4425,Energy Efficiency Output,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Energy Output Capacity,Energy Efficiency Output
4426,Node Density,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,
4427,Distance Between Nodes,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Distance Between Nodes
4428,Cluster Grouping of Nodes,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Cluster Grouping of Nodes
4429,Integration of Nodes in Existing Grid,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Integration of Nodes in Existing Grid
4430,Node Functional Capacity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Functional Capacity
4431,Node Concentration,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Concentration
4432,Node Clustering,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Clustering
4433,Node Distribution,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Distribution
4434,Node Intensity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Intensity
4435,Node Frequency,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Frequency
4436,Node Population,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Population
4437,Node Proximity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Proximity
4438,Node Aggregation,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Aggregation
4439,Node Load,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Load
4440,Node Connectivity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Connectivity
4441,Node Count,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Count
4442,Node Compactness,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Compactness
4443,Node Proliferation,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Node Density,Node Proliferation
4444,Count of Underwater Nodes,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Count of Underwater Nodes,
4445,Total Subsea Connections,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Total Subsea Connections,
4446,Quantity of Marine Nodes,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Quantity of Marine Nodes,
4447,Submarine Node Count,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Submarine Node Count,
4448,Undersea Node Total,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Undersea Node Total,
4449,Number of Oceanic Nodes,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Number of Oceanic Nodes,
4450,Count of Submerged Nodes,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Count of Submerged Nodes,
4451,Total Aquatic Nodes,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Total Aquatic Nodes,
4452,Subsea Connection Quantity,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Subsea Connection Quantity,
4453,Underwater Network Nodes,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Number of Subsea Nodes,Underwater Network Nodes,
4454,Network Wiring Reach,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Network Wiring Reach,,
4455,Cabling Infrastructure Coverage,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Cabling Infrastructure Coverage,,
4456,Network Cable Distribution,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Network Cable Distribution,,
4457,Wiring Network Extent,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Wiring Network Extent,,
4458,Cabling Connectivity Range,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Cabling Connectivity Range,,
4459,Network Fiber Coverage,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Network Fiber Coverage,,
4460,Cabling System Scope,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Cabling Network Coverage,Cabling System Scope,,
4461,Subsea Infrastructure Zone,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Subsea Infrastructure Zone,,,
4462,Marine Construction Zone,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Marine Construction Zone,,,
4463,Seafloor Development Area,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Seafloor Development Area,,,
4464,Underwater Facility Region,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Underwater Facility Region,,,
4465,Ocean Bed Utilization Area,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Ocean Bed Utilization Area,,,
4466,Seabed Structure Site,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Seabed Structure Site,,,
4467,Submarine Installation Space,Offshore Energy Infrastructure Development,Sea Floor Area Utilized for Structures,Submarine Installation Space,,,
4468,Marine Energy Infrastructure Development,Offshore Energy Infrastructure Development,Marine Energy Infrastructure Development,,,,
4469,Offshore Renewable Energy Infrastructure,Offshore Energy Infrastructure Development,Offshore Renewable Energy Infrastructure,,,,
4470,Coastal Energy Infrastructure Projects,Offshore Energy Infrastructure Development,Coastal Energy Infrastructure Projects,,,,
4471,Seabed Energy Development,Offshore Energy Infrastructure Development,Seabed Energy Development,,,,
4472,Offshore Power Generation Infrastructure,Offshore Energy Infrastructure Development,Offshore Power Generation Infrastructure,,,,
4473,Ocean Energy Infrastructure Development,Offshore Energy Infrastructure Development,Ocean Energy Infrastructure Development,,,,
4474,Offshore Energy Project Development,Offshore Energy Infrastructure Development,Offshore Energy Project Development,,,,
4475,Marine Environmental Quality,Marine Environmental Quality,,,,,
4476,Water Pollution Levels,Marine Environmental Quality,Water Pollution Levels,,,,
4477,Nutrient Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,,,
4478,Nitrogen Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,,
4479,Nitrogen Concentration in Sediments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,
4480,Sediment Nitrogen Retention Capacity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Sediment Nitrogen Retention Capacity
4481,Nitrogen Compound Diversity in Sediments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Nitrogen Compound Diversity in Sediments
4482,Sediment-Water Interface Nitrogen Exchange,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Sediment-Water Interface Nitrogen Exchange
4483,Sediment Nitrogen Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Sediment Nitrogen Levels
4484,Nitrogen Content in Sediments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Nitrogen Content in Sediments
4485,Nitrogen Density in Sedimentary Deposits,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Nitrogen Density in Sedimentary Deposits
4486,Sedimentary Nitrogen Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Sedimentary Nitrogen Concentration
4487,Nitrogen Accumulation in Sediments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Nitrogen Accumulation in Sediments
4488,Nitrogen Presence in Sedimentary Layers,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Nitrogen Presence in Sedimentary Layers
4489,Sediment Nitrogen Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Sediment Nitrogen Concentration
4490,Nitrogen Measurement in Sediments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Nitrogen Measurement in Sediments
4491,Nitrogen Concentration in Soil Deposits,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Nitrogen Concentration in Soil Deposits
4492,Nitrogen Concentration in Substrate,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Sediments,Nitrogen Concentration in Substrate
4493,Nitrogen Concentration in Water Columns,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,
4494,Ammonium Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Ammonium Levels
4495,Nitrate Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrate Levels
4496,Nitrite Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrite Levels
4497,Nitrogen Levels in Aquatic Columns,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Levels in Aquatic Columns
4498,Nitrogen Content in Water Bodies,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Content in Water Bodies
4499,Dissolved Nitrogen in Water Layers,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Dissolved Nitrogen in Water Layers
4500,Nitrogen Density in Water Columns,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Density in Water Columns
4501,Nitrogen Measurement in Aquatic Environments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Measurement in Aquatic Environments
4502,Nitrogen Concentration in Water Bodies,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Concentration in Water Bodies
4503,Nitrogen Saturation in Water Columns,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Saturation in Water Columns
4504,Nitrogen Presence in Water Layers,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Presence in Water Layers
4505,Nitrogen Quantity in Aquatic Columns,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Quantity in Aquatic Columns
4506,Nitrogen Concentration in Water Layers,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration in Water Columns,Nitrogen Concentration in Water Layers
4507,Nitrogen Runoff from Offshore Energy Activities,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,
4508,Ocean Acidification Rates,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Ocean Acidification Rates
4509,Algal Bloom Incidence,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Algal Bloom Incidence
4510,Eutrophication Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Eutrophication Levels
4511,Nitrogen Leaching from Offshore Energy Operations,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Nitrogen Leaching from Offshore Energy Operations
4512,Offshore Energy Nitrogen Discharge,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Offshore Energy Nitrogen Discharge
4513,Nitrogen Pollution from Marine Energy Projects,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Nitrogen Pollution from Marine Energy Projects
4514,Marine Nitrogen Runoff from Energy Extraction,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Marine Nitrogen Runoff from Energy Extraction
4515,Nitrogen Emissions from Offshore Energy Production,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Nitrogen Emissions from Offshore Energy Production
4516,Offshore Energy-Related Nitrogen Contamination,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Offshore Energy-Related Nitrogen Contamination
4517,Nitrogen Flow from Offshore Energy Activities,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Nitrogen Flow from Offshore Energy Activities
4518,Nitrogen Release from Seabed Energy Operations,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Nitrogen Release from Seabed Energy Operations
4519,Marine Runoff of Nitrogen from Energy Ventures,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Marine Runoff of Nitrogen from Energy Ventures
4520,Nitrogen Outflow from Offshore Energy Facilities,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Runoff from Offshore Energy Activities,Nitrogen Outflow from Offshore Energy Facilities
4521,Nitrogen Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration,
4522,Nitrogen Content,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Content,
4523,Nitrogen Amount,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Amount,
4524,Nitrogen Concentration Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Concentration Levels,
4525,Nitrogen Density,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Density,
4526,Nitrogen Quantity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Quantity,
4527,Nitrogen Measurement,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Measurement,
4528,Nitrogen Status,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Status,
4529,Nitrogen Balance,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nitrogen Levels,Nitrogen Balance,
4530,Phosphorus Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,,
4531,Sediment Phosphorus Content,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,
4532,Sediment Phosphorus Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Sediment Phosphorus Concentration
4533,Rate of Phosphorus Sedimentation,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Rate of Phosphorus Sedimentation
4534,Sediment Phosphorus Bioavailability,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Sediment Phosphorus Bioavailability
4535,Accumulation of Phosphorus Compounds in Sediment Layers,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Accumulation of Phosphorus Compounds in Sediment Layers
4536,Sedimentary Phosphorus Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Sedimentary Phosphorus Levels
4537,Phosphorus Concentration in Sediment,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Phosphorus Concentration in Sediment
4538,Sediment-bound Phosphorus,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Sediment-bound Phosphorus
4539,Phosphorus Content in Sedimentary Materials,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Phosphorus Content in Sedimentary Materials
4540,Phosphorus Accumulation in Sediments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Phosphorus Accumulation in Sediments
4541,Total Phosphorus in Sediment,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Total Phosphorus in Sediment
4542,Phosphorus Load in Sedimentary Deposits,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Phosphorus Load in Sedimentary Deposits
4543,Sediment Phosphorus Measurement,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Sediment Phosphorus Measurement
4544,Phosphorus Levels in Soils and Sediments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Phosphorus Levels in Soils and Sediments
4545,Sedimentary Phosphorus Content,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Sedimentary Phosphorus Content
4546,Phosphorus Content in Aquatic Sediments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Phosphorus Content in Aquatic Sediments
4547,Phosphorus in Sedimentary Environments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Sediment Phosphorus Content,Phosphorus in Sedimentary Environments
4548,Phosphorus Runoff,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,
4549,Coastal Water Phosphorus Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Coastal Water Phosphorus Levels
4550,Marine Sediment Exposure to Phosphorus,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Marine Sediment Exposure to Phosphorus
4551,Plankton Phosphorus Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Plankton Phosphorus Concentration
4552,Phosphorus Leaching,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Phosphorus Leaching
4553,Nutrient Runoff,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Nutrient Runoff
4554,Phosphate Runoff,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Phosphate Runoff
4555,Agricultural Runoff,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Agricultural Runoff
4556,Eutrophication,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Eutrophication
4557,Water Quality Degradation,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Water Quality Degradation
4558,Fertilizer Runoff,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Fertilizer Runoff
4559,Surface Water Pollution,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Surface Water Pollution
4560,Nutrient Loading,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Nutrient Loading
4561,Soil Nutrient Loss,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Runoff,Soil Nutrient Loss
4562,Phosphorus Level,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Level,
4563,Phosphorus Content,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Content,
4564,Phosphorus Density,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Density,
4565,Phosphorus Amount,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Amount,
4566,Phosphorus Quantity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Quantity,
4567,Phosphorus Load,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Load,
4568,Phosphorus Measurement,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Phosphorus Concentration,Phosphorus Measurement,
4569,Algal Bloom Frequency,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,,
4570,Harmful Algae Species Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,
4571,Toxin Levels in Algal Blooms,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Toxin Levels in Algal Blooms
4572,Spatial Distribution of Algal Species,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Spatial Distribution of Algal Species
4573,Diversity of Algal Species,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Diversity of Algal Species
4574,Toxic Algal Bloom,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Toxic Algal Bloom
4575,Harmful Algal Bloom Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Harmful Algal Bloom Concentration
4576,Algal Toxin Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Algal Toxin Levels
4577,Harmful Phytoplankton Density,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Harmful Phytoplankton Density
4578,Noxious Algae Density,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Noxious Algae Density
4579,Eutrophic Algae Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Eutrophic Algae Levels
4580,Algal Proliferation,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Algal Proliferation
